origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.025,11.266989097961662
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.025,7.814325299375607
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.025,5.3428534374024945
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.025,3.5184702823729914
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.05,12.014176800818325
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.05,8.287273162880517
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.05,5.697023904024189
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.05,3.801064004633967
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.1,13.426570765154104
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.1,9.443085189349533
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.1,6.5183442820007995
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.1,4.407735887920279
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.15,14.603353049757745
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.15,10.205154757790163
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.15,7.026477578702264
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.15,4.783592608019246
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.2,16.20720336172729
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.2,11.391644511913508
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.2,7.820945755754738
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.2,5.337266624674398
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.25,18.031585729958824
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.25,12.722318820961888
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.25,8.837727241769226
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.25,6.003248481770504
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.3,20.527181363789698
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.3,14.450595148785313
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.3,10.041451874824704
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.3,6.833337384141438
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.35,22.11565624327639
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.35,15.78732878411705
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.35,10.9975059487194
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.35,7.43954035857517
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.4,23.64897596784756
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.4,16.918198453640496
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.4,11.764394608707873
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.4,8.000048107110578
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.45,25.104291924511447
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.45,17.889123571379145
